gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,AvgMonthlySpend,TenureGroup_Mid-term,TenureGroup_New,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,0,0,0,-0.6666391278783103,1,Yes,No,Yes,Yes,No,No,Yes,1,1.0249401391835322,-0.3206321389358292,1,0.5003173196862772,True,False,True,False,False,False,True,False,False
1,0,0,0,-1.2367242199587352,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,-1.4760643460664828,-0.9874210732351574,0,-0.729207175492911,False,True,False,True,False,False,False,False,True
0,0,0,1,0.26992923768238775,0,No phone service,Yes,No,No,Yes,Yes,No,0,-0.6551366279844181,-0.21690647262429408,0,-0.34568710647173756,False,False,False,False,True,False,False,False,False
0,0,0,0,-1.2774445836787656,1,Yes,No,No,No,No,No,No,1,0.3386179781149237,-0.9743311987676665,1,0.133031330742953,False,True,True,False,False,False,False,True,False
1,0,1,1,-1.0331224013585834,0,No phone service,Yes,No,No,Yes,No,No,0,-1.0007904040189717,-0.8985512003749232,0,-0.5218318669049082,True,False,False,False,False,False,False,False,True
0,1,0,0,-1.1552834925186746,1,No,No,No,No,No,No,No,0,0.15249671409631763,-0.8919069301983383,0,-0.02420767027472501,False,True,True,False,False,False,False,True,False
0,1,0,0,-0.9109613101984924,1,Yes,No,No,No,No,Yes,Yes,1,1.0166311541827018,-0.6108167759503944,1,0.37843133390396333,True,False,True,False,False,False,False,True,False
1,0,0,0,0.9214550572028734,1,No,No,Yes,Yes,No,No,No,1,0.5579751821368518,0.9834328086459039,0,0.24911054560123141,False,False,True,False,False,False,False,True,False
0,0,1,1,1.6137012404433893,1,No,No,Yes,Yes,No,Yes,Yes,1,0.35357415111641893,1.411999272029274,0,0.15223111264965491,False,False,False,False,False,True,False,False,False
1,0,1,0,-0.9109613101984924,1,No,No,No,Yes,No,Yes,Yes,1,0.10098100709116792,-0.7190676096579424,0,-0.025815093876216288,True,False,False,False,False,False,True,False,False
0,1,0,0,-0.8702409464784621,1,Yes,No,Yes,Yes,Yes,Yes,Yes,1,1.5500679912360276,-0.4851274922777233,0,0.6704878374980039,True,False,True,False,False,False,False,True,False
1,0,1,1,-0.7073594915983407,1,No,No,No,No,No,No,No,0,-0.613591702980265,-0.7251158821774915,0,-0.3998089851565331,True,False,False,False,False,False,False,True,False
1,0,1,1,-0.38159658183809786,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,-1.4744025490663168,-0.7960616773520549,0,-0.7594561279936621,True,False,False,True,False,True,False,False,False
0,0,0,1,-1.2774445836787656,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,-1.4860351280674797,-0.9985684368204575,0,-0.7720718048660132,False,True,False,True,False,False,False,False,True
1,1,0,0,-1.1960038562387048,1,No,No,No,No,No,No,No,0,-0.6567984249845842,-0.9513080300162446,1,-0.4041504027468858,False,True,False,False,False,False,False,True,False
0,0,1,1,0.5956921474426305,1,No,Yes,Yes,Yes,No,No,Yes,1,1.0415581091851935,0.9313161246362136,0,0.4377841130617025,False,False,True,False,True,False,False,True,False
1,0,0,1,-0.7073594915983407,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,-1.4993295040688086,-0.8879556864720637,0,-0.8052094606506037,True,False,False,True,True,False,False,False,True
0,0,0,0,1.369379058123207,1,No,No,Yes,Yes,No,Yes,Yes,0,1.15456030519649,1.9551297294873127,1,0.5736177718168323,False,False,True,False,False,False,False,True,False
1,1,1,0,1.4508197855632678,1,No,No,Yes,Yes,Yes,No,No,1,-0.13665596393258767,0.7478592162056606,0,-0.1386790207187872,False,False,False,False,True,False,False,False,False
1,0,1,1,-0.62591876415828,1,No,No,No,Yes,Yes,Yes,Yes,0,1.1246479591934997,-0.25471921286512395,1,0.5508159989314697,True,False,True,False,True,False,False,False,False
1,0,0,0,-1.0331224013585834,1,No,No,No,No,Yes,Yes,No,1,-0.17487729493640844,-0.8237866053978707,1,-0.12297884578760813,True,False,False,False,False,False,False,False,True
0,1,1,0,-0.8295205827584317,1,No,No,No,No,No,No,Yes,1,0.5214156481331973,-0.5879260511227582,1,0.20282374010685023,True,False,True,False,False,False,False,True,False
1,1,1,0,-0.46303730927815856,1,Yes,No,Yes,Yes,No,No,Yes,0,0.2306011731041257,-0.34650285204864456,0,0.0726597190434738,True,False,False,False,True,False,False,False,False
0,0,0,0,-0.46303730927815856,0,No phone service,No,Yes,No,Yes,No,No,1,-0.9559218850144864,-0.6629996819219774,0,-0.49015443475830245,True,False,False,False,False,False,False,False,True
1,0,1,1,0.9621754209229036,1,Yes,Yes,No,No,No,Yes,No,0,0.014567563082529699,0.543122984020198,0,-0.06864733925734696,False,False,False,False,True,False,False,False,False
1,0,1,1,-1.0738427650786138,1,Yes,No,No,No,No,No,No,1,-0.5255164619714603,-0.8867857651452896,0,-0.35180609572396293,False,True,False,False,False,False,True,False,False
1,1,0,0,1.3286586944031769,0,No phone service,No,Yes,Yes,No,Yes,Yes,1,-0.3742929349563432,0.5456614925594248,0,-0.21035493243322717,False,False,False,False,False,True,False,False,False
0,0,1,0,0.3920903288424788,1,Yes,Yes,No,No,Yes,Yes,Yes,0,0.5214156481331973,0.4829713686341726,0,0.22252890855492471,False,False,False,False,True,False,True,False,False
1,0,1,1,1.4508197855632678,1,Yes,Yes,No,Yes,Yes,Yes,Yes,1,1.4719635322282196,2.307452640744689,0,0.7178013692975566,False,False,True,False,False,True,False,False,False
0,0,1,1,0.6364125111626608,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,-1.2783105030467143,-0.45775574802866953,0,-0.6749909756007301,False,False,False,True,False,True,False,False,False
1,1,0,0,0.7178532386027215,1,Yes,No,Yes,No,Yes,Yes,Yes,1,1.397182667220744,1.3535915016397606,0,0.6607443775135795,False,False,True,False,True,False,False,True,False
1,1,0,0,-1.0331224013585834,1,No,No,Yes,Yes,No,Yes,No,1,0.006258578081699082,-0.7894836291373629,0,0.06002014884371291,True,False,False,False,False,False,False,True,False
1,0,1,1,1.247217966963116,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,-1.5093002860698053,-0.4494559288047629,0,-0.7718886226892051,False,False,False,True,False,True,False,True,False
0,0,0,0,-0.62591876415828,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,-1.451137391063991,-0.8372075896748261,0,-0.7287222814954777,True,False,False,True,False,False,True,False,False
1,0,1,1,0.3920903288424788,1,No,No,No,No,No,Yes,No,1,0.4383257981248911,0.48654735457638765,1,0.2257084277666657,False,False,True,False,False,False,True,False,False
0,0,1,1,-1.1552834925186746,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,-1.5259182560714666,-0.970247511117606,0,-0.7555854089532816,False,True,False,True,False,False,False,False,True
1,0,0,1,1.2064976032430856,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,-1.288281285047711,-0.2839672460344757,0,-0.6668779625583257,False,False,False,True,False,True,False,False,False
0,1,0,0,-1.2367242199587352,1,No,No,Yes,No,No,No,No,1,0.3303089931140931,-0.9343993557462645,1,0.26080089906662307,False,True,True,False,False,False,False,True,False
1,0,1,0,-1.2367242199587352,1,No,No,No,No,No,No,No,1,0.1857326540996401,-0.954332166276019,0,-0.11137948866329338,False,True,True,False,False,False,False,True,False
0,0,1,0,0.6364125111626608,1,Yes,Yes,Yes,Yes,No,Yes,No,1,1.068146861187852,0.9675174638043169,0,0.4338565361630777,False,False,True,False,False,True,False,False,False
0,0,1,0,-0.21871512695797646,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,-1.502653098069141,-0.7776078239712413,0,-0.7847724357913769,False,False,False,True,False,True,False,False,False
1,0,1,1,1.5322605130033284,1,No,No,Yes,Yes,Yes,Yes,Yes,1,0.5197538511330312,1.5168948596675833,0,0.24404365522103957,False,False,False,False,False,True,False,False,False
0,1,0,0,-1.2774445836787656,1,Yes,No,No,Yes,No,Yes,No,1,0.7989357471609396,-0.9682167042862244,1,0.3613679141342859,False,True,True,False,False,False,False,True,False
0,0,1,0,0.5549717837226001,1,Yes,No,Yes,Yes,No,Yes,No,1,0.9933659961803764,0.8964612986932653,0,0.44297557390230746,False,False,True,False,True,False,False,True,False
0,0,0,0,-0.0965540357978854,1,No,No,No,No,No,Yes,Yes,1,0.8471278601657574,0.20901111228336103,1,0.4115689896885537,False,False,True,False,False,False,False,True,False
1,0,0,0,-0.7073594915983407,1,Yes,Yes,No,No,No,No,Yes,1,-0.003712203919297562,-0.5683464243897658,1,-0.00952103924913326,True,False,False,False,False,False,False,False,False
0,0,1,1,1.4915401492832983,1,Yes,No,Yes,Yes,No,Yes,No,0,1.0299255301840309,1.867164890106281,0,0.45313023805145364,False,False,True,False,True,False,True,False,False
0,0,0,0,1.3286586944031769,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,-1.502653098069141,-0.46941081332181495,0,-0.7935294832385839,False,False,False,True,False,True,True,False,False
0,1,1,1,1.6137012404433893,1,No,Yes,No,Yes,Yes,Yes,Yes,1,1.3074456292117733,2.2805885982034804,0,0.6027333298510972,False,False,True,False,False,True,True,False,False
0,1,1,0,-0.7888002190384014,1,No,No,Yes,No,Yes,No,Yes,1,0.8072447321617703,-0.4911757647972723,1,0.38032726943392714,True,False,True,False,False,False,False,False,False
0,0,0,0,-0.62591876415828,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,-1.4843733310673135,-0.8840265167330866,0,-0.8315682983510772,True,False,False,True,True,False,False,False,True
0,0,1,0,0.758573602322752,1,Yes,Yes,No,Yes,Yes,Yes,Yes,1,1.5550533822365258,1.5179985590324645,0,0.7465515425620384,False,False,True,False,True,False,False,True,False
0,0,1,1,0.758573602322752,1,No,Yes,Yes,No,Yes,No,No,0,-0.14164135493308597,0.37063684727656393,0,-0.09357579739086803,False,False,False,False,False,True,True,False,False
1,0,1,0,1.6137012404433893,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,0.8703930181680831,1.8483357789414079,0,0.37854124321004806,False,False,False,False,False,True,False,False,False
0,0,1,1,1.4100994218432374,1,Yes,No,Yes,Yes,No,No,No,0,0.7524054311562884,1.6056102146167341,1,0.3537890933266422,False,False,True,False,True,False,False,True,False
0,0,0,0,0.06632741908223598,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,-1.4976677070686424,-0.7091563893613093,0,-0.7750296582503562,False,False,False,True,False,False,False,False,True
0,0,1,0,1.4100994218432374,0,No phone service,Yes,Yes,No,Yes,No,Yes,1,-0.4590445819648154,0.547339115594044,0,-0.23605478193319335,False,False,False,False,False,True,False,False,False
1,0,1,0,0.6771328748826912,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,-1.4860351280674797,-0.5998901522380705,0,-0.792040531343985,False,False,False,True,True,False,False,False,False
0,0,1,1,0.8400143297628127,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,-1.5076384890696393,-0.5172230698084687,0,-0.7572340485445547,False,False,False,True,False,True,False,False,True
0,0,0,0,-0.21871512695797646,1,Yes,No,No,Yes,Yes,No,No,0,-0.17653909193657447,-0.29590927316249027,0,-0.11853885874021106,False,False,False,False,False,False,False,True,False
1,1,0,0,-0.38159658183809786,1,No,No,Yes,No,No,Yes,Yes,1,0.9966895901807084,0.005157839589803379,1,0.541428029494207,True,False,True,False,False,False,False,True,False
0,0,0,0,1.4915401492832983,1,Yes,Yes,Yes,Yes,Yes,No,Yes,1,0.5563133851366857,1.444227293483805,0,0.22423216146599154,False,False,False,False,False,True,True,False,False
1,0,1,1,-1.2367242199587352,0,No phone service,No,No,No,Yes,No,No,0,-1.1869116680375775,-0.9876638870954313,0,-0.7337409343689122,False,True,False,False,False,False,False,False,False
1,0,0,0,0.10704778280226633,1,Yes,No,No,No,No,Yes,No,1,0.720831288153132,0.32986619273785245,1,0.3242028673481566,False,False,True,False,False,False,False,True,False
1,0,1,0,0.5549717837226001,1,No,Yes,Yes,No,Yes,No,Yes,0,0.19404163910047073,0.4190230274329559,0,0.055383989993098584,False,False,False,False,True,False,False,False,True
1,0,0,0,0.880734693482843,1,Yes,No,Yes,No,No,Yes,Yes,1,1.0781176431888486,1.2571281771491438,0,0.4634156517978144,False,False,True,False,False,True,False,False,False
1,0,1,0,0.9621754209229036,1,Yes,No,Yes,No,No,Yes,Yes,1,1.113015380192337,1.4244048528905386,1,0.519033795046133,False,False,True,False,True,False,False,True,False
1,0,1,0,-0.9516816739185228,1,No,No,No,Yes,No,No,No,1,0.3652067301175816,-0.7178535403565731,1,0.0988678547682369,True,False,True,False,False,False,False,False,False
0,0,0,0,-0.5037576729981889,1,Yes,Yes,No,No,Yes,No,No,0,-0.18484807693740507,-0.48152943234821055,0,-0.12069430235398672,True,False,False,False,False,False,False,False,False
0,0,0,0,-0.8702409464784621,1,No,No,Yes,No,No,No,No,1,0.37019212111808014,-0.624922053833576,0,0.19590444970105222,True,False,True,False,False,False,False,False,True
1,1,1,0,-0.0965540357978854,1,Yes,No,Yes,No,No,Yes,No,1,0.8404806721650927,0.15243548283955066,0,0.3411446018146683,False,False,True,False,False,False,False,True,False
0,0,1,0,1.4508197855632678,1,No,Yes,Yes,Yes,No,No,Yes,0,0.20567421810163386,1.0858340357195815,0,0.04692627914873758,False,False,False,False,False,True,False,False,False
0,1,1,0,0.22920887396235737,1,Yes,No,Yes,Yes,No,Yes,Yes,1,1.2575917192067896,0.762560491745878,0,0.6367774963817078,False,False,True,False,False,False,False,True,False
1,1,1,0,-0.62591876415828,1,Yes,Yes,No,Yes,No,No,No,1,0.684271754149477,-0.36133657151264786,1,0.316612198171194,True,False,True,False,False,False,False,False,False
0,0,0,0,0.6364125111626608,1,Yes,No,Yes,Yes,No,Yes,Yes,1,1.3739175092184182,1.2365331470004608,1,0.6431478976093906,False,False,True,False,True,False,True,False,False
1,0,0,0,-1.2774445836787656,1,No,No,No,No,No,No,No,0,-0.6966815529885713,-0.988083292854086,0,-0.3805199019386372,False,True,False,False,False,False,False,True,False
0,0,1,1,1.247217966963116,0,No phone service,Yes,Yes,Yes,No,Yes,Yes,0,-0.19149526493806968,0.6294102003666101,0,-0.13238655901082566,False,False,False,False,False,True,False,True,False
1,0,0,0,-1.1960038562387048,1,No,No,No,Yes,No,Yes,Yes,1,0.1724382780983114,-0.9100958957315807,0,0.10885128340427991,False,True,False,False,True,False,False,True,False
1,0,0,0,0.6364125111626608,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,-1.343120586053193,-0.5069145177404781,0,-0.7132359794524521,False,False,False,True,True,False,False,False,False
0,0,0,0,1.369379058123207,0,No phone service,No,No,No,Yes,No,No,0,-1.1736172920362484,-0.13189954754114397,0,-0.6072453148203169,False,False,False,False,True,False,True,False,False
1,0,1,1,1.4508197855632678,1,Yes,No,Yes,Yes,No,No,No,1,0.6526976111463211,1.5296536243256098,0,0.2906582469585775,False,False,True,False,False,True,True,False,False
0,1,0,0,-0.62591876415828,1,No,No,No,No,No,No,No,1,-0.6551366279844181,-0.6672158134958237,1,-0.3553054140721065,True,False,False,False,False,False,False,True,False
1,0,1,1,-1.0331224013585834,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,-1.4660935640654862,-0.9482397457818748,0,-0.7869095611874716,True,False,False,True,True,False,False,False,True
0,0,1,0,1.6137012404433893,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,0.7424346491552913,1.7430428595317413,0,0.32393005674912456,False,False,False,False,False,True,False,False,False
1,0,1,0,-0.13727439951791576,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,-1.4926823160681442,-0.7544301373087361,0,-0.7768471747165975,False,False,False,True,False,False,False,False,True
0,0,1,0,0.18848851024232702,1,No,No,No,Yes,Yes,No,Yes,1,0.8504514541660894,0.5021315896085102,0,0.42094172855407574,False,False,True,False,False,False,False,True,False
1,0,0,0,0.06632741908223598,1,Yes,Yes,Yes,Yes,No,Yes,Yes,1,1.4968904872307114,0.5762781129412292,1,0.6368119493762623,False,False,True,False,False,False,False,False,True
1,1,0,0,0.3920903288424788,1,Yes,No,No,No,No,Yes,No,1,0.6610065961471517,0.5560141926020103,1,0.2874735324540066,False,False,True,False,False,False,False,True,False
1,0,1,1,1.0843365120829946,1,Yes,Yes,Yes,No,Yes,No,No,0,0.02453834508352634,0.6707768525623576,0,-0.0404251143897276,False,False,False,False,True,False,False,False,True
0,0,1,1,-0.8702409464784621,1,No,No,No,No,No,Yes,No,1,0.4898415051300408,-0.6239949463670759,1,0.1990518525571191,True,False,True,False,False,False,False,False,False
0,1,1,1,1.125056875803025,1,Yes,Yes,No,No,No,No,No,1,0.5380336181348585,1.137774127830891,0,0.2325267300762883,False,False,True,False,False,False,False,True,False
1,0,0,0,-0.21871512695797646,1,No,No,Yes,No,Yes,No,No,1,-0.28621769394753876,-0.37197623339010266,0,-0.22374648895368,False,False,False,False,False,False,False,False,True
1,0,0,0,-1.2774445836787656,1,Yes,No,No,No,No,No,Yes,0,0.6992279271509723,-0.9695411435240819,1,0.311908726396091,False,True,True,False,False,False,False,False,True
0,1,0,0,-1.2774445836787656,1,No,No,No,No,No,Yes,No,1,0.47654712912871167,-0.9724990578219637,1,0.2014498737807891,False,True,True,False,False,False,False,True,False
0,0,1,0,-0.62591876415828,0,No phone service,Yes,No,Yes,No,No,No,0,-1.0090993890198023,-0.7457329863134723,0,-0.5277822089591252,True,False,False,False,False,False,False,False,True
0,0,1,0,1.0436161483629645,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,-1.462769970065154,-0.48384720101446105,0,-0.7655198837317293,False,False,False,True,False,True,False,False,True
0,0,1,1,-1.2774445836787656,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,-1.5275800530716328,-0.9991202865028981,0,-0.7926797997569278,False,True,False,True,True,False,False,False,True
1,0,1,1,-1.1960038562387048,1,No,No,No,No,No,No,No,0,-0.6800635829869099,-0.9480410798961962,1,-0.3634839594954811,False,True,False,False,False,False,False,False,True
1,0,0,0,0.8400143297628127,1,Yes,Yes,Yes,Yes,No,No,No,0,0.8654076271675846,1.1651900200545398,0,0.4281844771919226,False,False,True,False,False,False,False,True,False
0,0,0,0,0.10704778280226633,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,-1.3015756610490399,-0.6095364846871322,0,-0.678099348163443,False,False,False,True,False,False,False,True,False
0,0,1,1,0.7178532386027215,1,Yes,Yes,No,Yes,No,Yes,Yes,0,1.3689321182179202,1.350876401202153,1,0.6587165508163135,False,False,True,False,False,False,True,False,False
0,0,1,1,1.4508197855632678,1,Yes,No,Yes,No,Yes,No,Yes,0,0.2006888271011353,1.1381493856149505,0,0.07565624849665971,False,False,False,False,False,True,True,False,False
0,0,1,0,0.5956921474426305,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,-1.3082228490497045,-0.5044863791377395,0,-0.7030218679421575,False,False,False,True,False,False,False,True,False
1,1,1,0,1.3286586944031769,1,Yes,No,Yes,Yes,No,Yes,Yes,1,1.463654547227389,2.119338120994337,0,0.6937463375779652,False,False,True,False,False,False,False,False,False
0,0,0,0,-1.1145631287986442,1,No,No,No,No,No,No,No,1,0.1657910900976468,-0.8641157801906298,1,-0.03232722026174521,False,True,True,False,False,False,False,True,False
0,0,1,0,0.758573602322752,1,Yes,No,No,No,No,Yes,Yes,1,0.9933659961803764,1.1173115416059936,1,0.45315834784840653,False,False,True,False,False,False,False,True,False
1,0,0,0,0.5549717837226001,1,Yes,No,No,No,No,Yes,Yes,0,1.0398963121850275,0.9348700365911311,1,0.47415636617203916,False,False,True,False,False,False,False,False,False
1,0,0,0,-0.9516816739185228,1,Yes,No,No,No,No,No,No,1,0.4017662641212361,-0.7144762203000367,0,0.11288129129405869,True,False,True,False,False,False,False,True,False
1,0,0,0,-0.9924020376385531,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,-1.479387940066815,-0.9303156680962041,0,-0.74270541214646,True,False,False,True,False,True,False,False,True
0,0,0,0,-0.748079855318371,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,-1.328164413051698,-0.865396071453892,0,-0.7237902168358706,True,False,False,True,True,False,True,False,False
1,0,0,0,0.5142514200025698,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,1.6913207362501481,1.2553843321526317,0,0.7751764515438498,False,False,True,False,False,False,False,True,False
1,0,0,0,-0.9924020376385531,1,Yes,No,No,No,No,No,No,1,0.32698539911376057,-0.7650918731734885,0,0.02854879664601623,True,False,True,False,False,False,True,False,False
0,1,0,1,-1.2774445836787656,1,No,No,No,Yes,No,No,No,1,-0.4856333339674735,-0.9852798964672879,1,-0.2758312878927914,False,True,False,False,False,False,False,False,True
0,0,1,1,1.369379058123207,1,No,Yes,Yes,Yes,No,Yes,Yes,1,1.2758714862086173,2.096756431988868,0,0.6537516477078066,False,False,True,False,True,False,False,False,False
0,0,1,1,1.6137012404433893,1,Yes,Yes,Yes,Yes,Yes,No,No,0,0.2438955491054544,1.207329261805704,0,0.04607704118934416,False,False,False,False,False,True,True,False,False
1,0,1,0,0.35136996512244845,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,1,1.6231870592433366,1.0211572529375432,1,0.7450385156009414,False,False,True,False,False,False,False,False,False
1,0,1,1,-0.38159658183809786,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,-1.3181936310507012,-0.7374773150641608,0,-0.6643367915754235,True,False,False,True,False,True,False,False,True
1,0,0,0,-0.13727439951791576,1,No,No,No,No,No,Yes,No,1,0.46989994112804756,0.045133830585800526,1,0.25275667485403164,False,False,True,False,False,False,False,True,False
1,0,0,0,-1.1552834925186746,1,Yes,Yes,No,No,No,No,No,1,0.5114448661322006,-0.8662128089839041,0,0.21566939025552032,False,True,True,False,False,False,False,True,False
0,0,1,1,-1.0738427650786138,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,-1.3082228490497045,-0.9397412606722895,0,-0.6813966273459894,False,True,False,True,False,True,False,False,True
1,1,1,0,1.4100994218432374,1,Yes,Yes,Yes,Yes,Yes,No,Yes,1,1.3506523512160928,2.098654794896464,0,0.6285951672869211,False,False,True,False,True,False,True,False,False
0,1,0,1,-1.0331224013585834,1,No,No,No,No,No,No,No,1,-0.6318714699820923,-0.8554627771699611,0,-0.2919644038931073,True,False,False,False,False,False,False,False,True
0,0,1,1,0.9621754209229036,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,-1.3397969920528607,-0.3753756274339367,0,-0.6811463874080281,False,False,False,True,True,False,False,False,True
1,0,1,0,1.6137012404433893,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,-1.3215172250510334,-0.1910357595114787,0,-0.6791984412242916,False,False,False,True,False,True,True,False,False
0,0,1,0,1.6137012404433893,1,Yes,Yes,Yes,Yes,No,Yes,Yes,1,0.6809481601491449,1.6781453368767267,0,0.290270331760631,False,False,False,False,False,True,False,True,False
0,0,1,1,-0.38159658183809786,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,-1.5009913010689746,-0.8190627721161792,0,-0.7968013987351107,True,False,False,True,False,True,True,False,False
1,0,0,1,0.10704778280226633,1,Yes,No,No,No,No,No,No,0,-0.4856333339674735,-0.276616608264367,0,-0.32288817222655963,False,False,False,False,False,False,False,False,True
0,1,1,0,-0.21871512695797646,1,No,No,No,No,No,No,No,1,0.19237984210030468,-0.1492276275697788,0,0.0843354020747919,False,False,True,False,False,False,False,True,False
1,0,1,1,-0.2594354906780068,1,Yes,No,Yes,No,Yes,No,No,1,-0.15659752793458118,-0.29392261430570416,1,-0.07783601390238941,False,False,False,False,False,False,False,True,False
0,0,1,1,-0.8295205827584317,1,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,-1.2749869090463821,-0.8683760597390712,0,-0.6699248435233801,True,False,False,True,True,False,False,False,True
1,0,0,0,0.3106496014024181,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,-1.4827115340671475,-0.6520951321969513,0,-0.7708971491572311,False,False,False,True,False,True,False,False,True
0,0,1,1,-1.0331224013585834,0,No phone service,Yes,Yes,Yes,No,Yes,Yes,0,-0.196480655938568,-0.8018229880367348,0,-0.005807674836408434,True,False,False,False,False,False,False,False,True
0,0,1,1,1.5322605130033284,1,Yes,Yes,Yes,No,No,Yes,No,1,1.0897502221900113,1.936830394017582,0,0.46807022368090107,False,False,True,False,False,False,True,False,False
0,0,1,1,1.125056875803025,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,-1.4993295040688086,-0.4945310108665111,0,-0.7834062020560163,False,False,False,True,False,True,True,False,False
0,0,1,1,0.26992923768238775,0,No phone service,No,No,No,No,No,No,1,-1.3132082400502028,-0.5890076765003418,0,-0.7019834858318875,False,False,False,False,True,False,True,False,False
0,0,1,0,1.6137012404433893,1,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,1.651437608246161,2.689994840612513,0,0.8150758194298702,False,False,True,False,False,True,True,False,False
1,0,0,0,-1.2774445836787656,0,No phone service,No,No,No,No,Yes,No,1,-0.9991286070188055,-0.9921007585422538,1,-0.5305461047444949,False,True,False,False,False,False,False,True,False
0,0,1,1,0.880734693482843,1,Yes,No,Yes,No,Yes,Yes,No,1,0.19736523310080326,0.6569585365140449,0,0.048370634694795835,False,False,False,False,True,False,False,True,False
0,0,0,0,-1.1960038562387048,1,Yes,No,No,No,No,No,Yes,1,0.682609957149311,-0.890516268998588,1,0.35257516964749575,False,True,True,False,False,False,False,True,False
1,0,1,1,1.247217966963116,1,No,Yes,Yes,Yes,Yes,Yes,No,0,0.358559542116917,1.0710003162555786,0,0.12936768720679054,False,False,False,False,False,True,True,False,False
0,0,1,1,1.5729808767233588,1,Yes,No,Yes,No,Yes,No,No,1,0.6659919871476498,1.7087398832712333,0,0.32598021361174634,False,False,True,False,False,True,False,True,False
1,0,0,0,0.3920903288424788,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,1,-1.4660935640654862,-0.5844383611297337,0,-0.7265379494879926,False,False,False,True,True,False,False,False,True
0,0,0,0,0.5956921474426305,1,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,0,-1.4727407520661506,-0.5911047052936161,0,-0.771843801518284,False,False,False,True,False,True,False,False,False
1,0,1,1,1.369379058123207,1,Yes,No,Yes,Yes,No,Yes,Yes,1,1.2526063282062914,1.9130346357107435,1,0.5497999256004843,False,False,True,False,True,False,True,False,False
1,0,1,0,-0.46303730927815856,1,Yes,Yes,No,Yes,No,Yes,Yes,1,1.3174164112127704,-0.03605429469486059,1,0.6247184621783727,True,False,True,False,False,False,False,False,False
0,0,0,0,-0.8702409464784621,0,No phone service,No,Yes,No,Yes,No,No,1,-0.9675544640156493,-0.8197470657224055,0,-0.46549977905244466,True,False,False,False,False,False,False,True,False
0,0,0,1,-1.2774445836787656,1,Yes,No,No,Yes,No,Yes,Yes,1,1.1628692901973208,-0.9633825010680449,1,0.5418939493786973,False,True,True,False,False,False,False,True,False
1,1,1,0,0.9214550572028734,1,Yes,No,Yes,Yes,Yes,No,No,0,0.8537750481664219,1.2197569166542666,0,0.4095681407300542,False,False,True,False,False,False,False,True,False
